SubId,HyLakeId,HRU_IsLake,Soil_ID,Veg_ID,O_ID_1,O_ID_2,Landuse_ID,HRU_Area,HRU_ID,LAND_USE_C,VEG_C,SOIL_PROF,HRU_CenX,HRU_CenY,DowSubId,RivSlope,RivLength,BasSlope,BasAspect,BasArea,BkfWidth,BkfDepth,Lake_Cat,LakeVol,LakeDepth,LakeArea,Laketype,Has_Gauge,MeanElev,FloodP_n,Q_Mean,Ch_n,DrainArea,Strahler,Seg_ID,Seg_order,Max_DEM,Min_DEM,DA_Obs,DA_error,Obs_NM,SRC_obs,centroid_x,centroid_y,HRU_S_mean,HRU_A_mean,HRU_E_mean
77,,-1,1,1,1,1,1,6342782,414,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.70309981,45.77556969,79,0.001014615,0,3.695087774,174.9894306,8010105.731,22.5830586,0.53608533,1,8.75,5.3,1660000,1,0,425.7795341,0.100000001,9.837857554,0.026646822,176643488.5,2,64,3,411.4864197,409.2605286,0,0,,,1418536.045,12149275.6,3.695,174.989,425.78
506,,-1,1,1,1,1,1,827185,415,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.29044681,46.00881165,574,0.009648489,478.217347,3.301054825,187.7486969,827185.2666,22.55176868,0.535639544,0,0,0,0,0,0,299.6627623,0.100000001,9.810614789,0.073009436,176138748.6,2,132,10,281.3888855,276.7748108,0,0,,,1448109.301,12177676.01,3.301,187.749,299.663
646,,-1,1,1,1,1,1,2302683,416,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.90348374,45.97817313,644,0.004411283,0,3.151035109,186.5779774,2507605.628,4.944924575,0.215506349,2,0.65,3.2,200000,1,0,291.3362386,0.100646553,0.471687482,0.047751339,7687134.461,1,47,1,258.043457,221.0993195,0,0,,,1478233.045,12176992.24,3.151,186.578,291.336
328,1033345,1,-1,-1,-1,-1,-1,178270,417,LAKE,LAKE,LAKE,-78.16672245,45.91199229,331,0.004168613,0,4.898575335,169.6346577,2551549.033,32.0034644,0.66081891,1,0.84,4.7,180000,1,0,368.3634799,0.100000001,19.75736369,0.048558582,362732959.6,3,101,5,350.2388306,344.7838135,0,0,,,1458215.839,12167982.04,4.899,169.635,368.363
243,1034389,1,-1,-1,-1,-1,-1,182354,418,LAKE,LAKE,LAKE,-78.57081158,45.81061779,241,0.000590695,0,4.031376875,183.5174981,3015917.497,3.14245048,0.164181921,2,0.67,3.7,180000,1,0,425.1570038,0.084400001,0.190489873,0.033029717,3015917.497,1,15,1,394.3126526,391.6075745,0,0,,,1428584.802,12153328.09,4.031,183.517,425.157
354,,-1,1,1,1,1,1,317377,419,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.63052082,46.00982213,351,0.00089311,0,1.571228176,192.5562101,494867.4588,1.308990875,0.1,2,0.49,2.8,180000,1,0,488.9963571,0.10769231,0.033052799,0.066219417,494867.4588,1,25,1,357.8727417,355.3620911,0,0,,,1421976.788,12175523.21,1.571,192.556,488.996
67,1034707,1,-1,-1,-1,-1,-1,571924,420,LAKE,LAKE,LAKE,-78.79463062,45.78095996,69,0.000444919,0,4.632321583,184.1062867,5235407.226,5.458878419,0.228679018,2,2.55,4.5,570000,1,0,466.8334088,0.100000001,0.57483321,0.025,9427401.119,1,3,1,436.9968567,434.7026978,0,0,,,1411849.722,12149209.35,4.632,184.106,466.833
395,,-1,1,1,1,1,1,11388568,421,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.33710794,45.98026681,574,0.006315323,2725.817447,5.539883086,152.7821486,11388567.84,26.54085073,0.590626828,0,0,0,0,0,0,348.9248958,0.100000001,13.58828622,0.05940499,246511132.6,2,108,2,294.2039185,276.989502,0,0,,,1444793.516,12174202.98,5.54,152.782,348.925
809,,-1,1,1,1,1,1,33890629,422,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.60314168,45.91342025,905,0.0023831,14516.22851,4.685994326,175.4692368,33890629.26,19.17554242,0.485973805,0,0,0,0,0,0,205.8314609,0.097792209,7.093005921,0.036064669,126036130.2,2,175,1,187.2672882,152.6736603,0,0,,,1502054.514,12172076.81,4.686,175.469,205.831
148,,-1,1,1,1,1,1,1423868,423,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.76298364,45.77627364,146,0.00247418,0,5.477552408,199.7948344,1577829.945,2.295821204,0.135996303,2,0.72,4.7,150000,1,0,473.0996727,0.106275306,0.101674286,0.036171343,1577829.945,1,9,1,415.8126831,392.8293152,0,0,,,1413872.42,12148882.55,5.478,199.795,473.1
273,,-1,1,1,1,1,1,1229360,424,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.5794689,45.88544404,274,0.001448681,0,4.56769199,205.8366505,1559197.543,2.282644529,0.135527441,2,1.78,5.4,330000,1,0,416.3357791,0.100000001,0.100510533,0.027210151,1559197.543,1,17,1,386.7681885,384.2602844,0,0,,,1427040.13,12162082.63,4.568,205.837,416.336
864,1033977,1,-1,-1,-1,-1,-1,109475,425,LAKE,LAKE,LAKE,-77.53220653,45.85665776,863,0.001262135,0,4.9814695,139.4838728,1939174.545,2.537067657,0.144398771,2,0.41,3.7,110000,1,0,242.4802807,0.117948721,0.124164975,0.02681969,1939174.545,3,180,3,152.0762939,148.6085968,0,0,,,1507813.729,12165940.87,4.981,139.484,242.48
717,1033509,1,-1,-1,-1,-1,-1,401520,426,LAKE,LAKE,LAKE,-77.7966945,45.89887862,718,0.000569744,0,4.073427874,197.3898416,3941903.32,3.577784197,0.177473188,2,1.82,4.5,400000,1,0,288.5414943,0.106677021,0.246923992,0.025,3941903.32,2,161,1,222.1562958,215.5595703,0,0,,,1488075.605,12169426.69,4.073,197.39,288.541
283,1032906,1,-1,-1,-1,-1,-1,176413,427,LAKE,LAKE,LAKE,-78.4897827,45.95553072,281,0.001777141,0,7.016663431,175.7253871,2889435.064,3.077887934,0.162149625,2,0.89,5.1,180000,1,0,453.3970857,0.100000001,0.182742942,0.03202091,2889435.064,3,92,3,388.671814,383.4300537,0,0,,,1433405.363,12170104.7,7.017,175.725,453.397
316,,-1,1,1,1,1,1,795621,428,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.14470791,45.81389033,315,0.000955727,0,3.515878754,178.625427,893687.0836,1.743078297,0.115280116,2,0.3,3,100000,1,0,429.0448913,0.100000002,0.058609605,0.025,893687.0836,1,22,1,373.9056396,371.6539612,0,0,,,1461235.879,12157176.79,3.516,178.625,429.045
387,,-1,1,1,1,1,1,14284861,429,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.61013488,46.13797912,445,0.00528228,4662.425163,4.967965583,185.967278,14284861.27,10.02207469,0.329259904,0,0,0,0,0,0,383.6966297,0.100000001,1.937538216,0.052163274,33032049.48,1,30,1,346.0397949,321.4115601,0,0,,,1422276.185,12189825.31,4.968,185.967,383.697
740,1032671,1,-1,-1,-1,-1,-1,96901,430,LAKE,LAKE,LAKE,-77.59671965,45.97559654,741,0.004260145,0,7.463799649,162.900192,574298.4249,15.09684508,0.421013464,1,0.51,5.3,100000,1,0,204.4022305,0.100000001,4.396503303,0.047751772,76938781.62,1,54,6,184.9910889,182.5222931,0,0,,,1501941.557,12178879.06,7.464,162.9,204.402
792,,-1,1,1,1,1,1,1360149,431,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.66130744,45.87380313,793,0.00892346,0,7.966131424,156.0013887,1616043.146,2.906217701,0.156661093,2,1.55,6.1,260000,1,0,248.9597684,0.106024098,0.162926337,0.067209372,2566689.372,1,58,1,189.9646301,164.6815033,0,0,,,1497980.112,12167324.06,7.966,156.001,248.96
129,1034033,1,-1,-1,-1,-1,-1,215912,432,LAKE,LAKE,LAKE,-78.89391041,45.84863608,125,0.001195315,0,5.062133332,185.8115993,2824781.714,3.044322814,0.16108633,2,0.95,4.4,210000,1,0,446.070036,0.112500003,0.178778962,0.025727095,2824781.714,2,68,1,420.4602661,384.7315369,0,0,,,1403513.859,12156136.05,5.062,185.812,446.07
429,,-1,1,1,1,1,1,4247268,433,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.32741389,46.0360163,425,0.021199324,0,3.976644224,201.243939,5143066.169,5.084945739,0.219147268,2,5.36,6,890000,1,0,389.1396416,0.103761274,0.498778418,0.103761274,8143132.779,1,34,1,323.9578857,286.484436,0,0,,,1444918.696,12180355.99,3.977,201.244,389.14
582,,-1,1,1,1,1,1,9650402,434,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.25371729,45.93179107,581,0.0032161,0,5.15631161,161.6902898,9865246.474,5.580288207,0.231717185,2,0.92,4.3,210000,1,0,403.3654591,0.100000001,0.600687046,0.04361127,9865246.474,4,144,5,271.2924805,264.987854,0,0,,,1451678.27,12169450.38,5.156,161.69,403.365
584,,-1,1,1,1,1,1,1688516,435,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.26803391,46.00710454,577,0.002354064,0,3.248327179,190.1753754,1819621.226,2.460035028,0.14175195,2,0.45,3.4,130000,1,0,295.110967,0.100000001,0.116739436,0.037307885,1819621.226,4,144,3,279.1171875,271.9405518,0,0,,,1449887.323,12177584.12,3.248,190.175,295.111
706,,-1,1,1,1,1,1,4350079,436,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.89157099,45.91190268,753,0.008690663,540.815229,5.143720367,193.5160851,4350079.482,9.493137148,0.318720589,0,0,0,0,0,0,277.1130612,0.100000001,1.738419231,0.066721633,29535021.96,1,52,2,224.1271515,219.4271088,0,0,,,1479829.215,12169774.9,5.144,193.516,277.113
229,1033908,1,-1,-1,-1,-1,-1,134626,437,LAKE,LAKE,LAKE,-78.61959769,45.86226689,230,0.000956086,0,5.773895509,195.4949367,2534168.275,2.888316735,0.156081402,2,0.54,4,130000,1,0,454.9501304,0.095652175,0.160925416,0.025,2534168.275,3,82,3,393.6459656,391.3241577,0,0,,,1424212.332,12159695.12,5.774,195.495,454.95
338,,-1,1,1,1,1,1,950164,438,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.09721662,45.87613327,337,0.007258549,0,7.385852682,208.0692607,1067133.461,1.899515072,0.121380777,2,0.67,5.7,120000,1,0,398.5332467,0.100000001,0.069601804,0.062050836,1067133.461,1,24,5,342.5587158,313.6471558,0,0,,,1464296.751,12164332.59,7.386,208.069,398.533
717,,-1,1,1,1,1,1,3540383,439,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.78481095,45.90209739,718,0.000569744,0,4.073427874,197.3898416,3941903.32,3.577784197,0.177473188,2,1.82,4.5,400000,1,0,288.5414943,0.106677021,0.246923992,0.025,3941903.32,2,161,1,222.1562958,215.5595703,0,0,,,1488075.605,12169426.69,4.073,197.39,288.541
329,,-1,1,1,1,1,1,4412776,440,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.19226182,45.89963021,332,0.002033929,0,4.855688078,181.6001746,4584723.386,31.84250233,0.658822738,1,0.8,4.6,170000,1,0,395.2999629,0.100000001,19.55912335,0.033913256,358977882,3,101,3,366.7503357,364.5323181,0,0,,,1456769.386,12166280.71,4.856,181.6,395.3
455,,-1,1,1,1,1,1,74057,441,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.59988697,46.06367844,522,0.017833071,391.901105,3.050525499,204.381387,74056.69071,16.79544296,0.448827175,0,0,0,0,0,0,311.9327569,0.100000001,5.441491211,0.098136477,95876091.44,2,118,4,313.1204224,306.1316223,0,0,,,1423759.39,12181677.07,3.051,204.381,311.933
321,,-1,1,1,1,1,1,3713845,442,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.2578361,45.78986688,326,0.000461173,0,2.309868824,160.695282,3948287.588,3.580590726,0.177556704,2,0.84,3.6,230000,1,0,457.3101586,0.091189429,0.247311535,0.025,3948287.588,2,97,3,373.9887695,370.157196,0,0,,,1452801.022,12153714.92,2.31,160.695,457.31
598,,-1,1,1,1,1,1,430418,443,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.19086785,45.96335337,599,0.002057501,0,6.483117819,223.4900978,570674.7836,74.85468762,1.10026087,1,0.64,4.6,140000,1,0,281.2781317,0.100000001,108.0868877,0.034887971,2094962879,4,145,3,266.6365356,264.8123169,0,0,,,1456241.677,12173320.16,6.483,223.49,281.278
253,,-1,1,1,1,1,1,1045445,444,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.70983253,45.88438195,251,0.000748103,0,2.868663455,206.8591388,1399392.831,2.463906263,0.141885748,2,1.26,3.6,350000,1,0,423.434652,0.0877193,0.117107139,0.025,1825535.768,3,90,1,394.3514709,391.3012695,0,0,,,1416987.329,12161131.06,2.869,206.859,423.435
575,1032634,1,-1,-1,-1,-1,-1,307227,445,LAKE,LAKE,LAKE,-78.24307506,45.98154696,581,0.002155025,0,5.332732938,182.4120316,2196991.673,74.00779463,1.092774983,1,1.71,5.6,310000,1,0,295.0949375,0.100000001,105.6549704,0.035696256,2046340785,4,144,4,273.8167725,269.876709,0,0,,,1452154.199,12175016.54,5.333,182.412,295.095
803,,-1,1,1,1,1,1,1433958,446,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.71763523,46.01960857,801,0.003496026,0,6.607974889,184.8673896,1578546.981,3.206210473,0.166172626,2,0.73,5.1,140000,1,0,252.4002861,0.106493509,0.198298333,0.045661838,3143570.707,4,172,6,166.3257751,156.3307953,0,0,,,1492059.113,12182943.24,6.608,184.867,252.4
467,,-1,1,1,1,1,1,20694666,447,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.53135029,46.07313049,528,0.003274068,4093.194488,6.318886021,190.2347456,20694665.73,13.55274845,0.394621454,0,0,0,0,0,0,399.350708,0.100000001,3.543151822,0.04166459,61579740.64,1,36,6,320.8493042,307.4479065,0,0,,,1428945.377,12183170.14,6.319,190.235,399.351
380,,-1,1,1,1,1,1,3042726,448,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.37675299,45.91500951,400,0.008015423,2755.106348,5.861342491,177.8995354,3042726.134,22.55132712,0.535633251,0,0,0,0,0,0,375.0609243,0.100000001,9.810230612,0.066544515,176131631.1,2,105,3,355.9987183,333.9153748,0,0,,,1442369.564,12166720.68,5.861,177.9,375.061
801,,-1,1,1,1,1,1,5051701,449,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.74813033,46.01843535,889,0.003496026,2858.954338,6.887295129,177.6519973,5051700.586,90.63771615,1.234097972,0,0,0,0,0,0,214.5589499,0.106493509,158.4721371,0.045661838,3109265118,4,172,6,166.3257751,156.3307953,0,0,,,1489761.859,12182593.29,6.887,177.652,214.559
65,1034632,1,-1,-1,-1,-1,-1,132077,450,LAKE,LAKE,LAKE,-78.82190664,45.78900308,67,0.000444919,0,5.980529906,190.7629916,4191993.892,3.686027088,0.180675548,2,0.43,3.2,130000,1,0,484.9543325,0.100000001,0.262090966,0.025,4191993.892,1,3,1,436.9968567,434.7026978,0,0,,,1409152.539,12149785.77,5.981,190.763,484.954
796,,-1,1,1,1,1,1,366139,451,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.59297151,45.85870071,791,0.00892346,0,3.938804334,196.6657197,486603.9195,1.298353703,0.1,2,0.41,3.4,120000,1,0,271.3542555,0.106024098,0.032517792,0.067209372,486603.9195,1,58,1,189.9646301,164.6815033,0,0,,,1503421.364,12166081.08,3.939,196.666,271.354
305,,-1,1,1,1,1,1,456932,452,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.46513833,46.12032945,304,0.00599362,0,2.759559153,198.6075806,582576.4241,1.416684713,0.101795409,2,0.39,3.1,130000,1,0,419.670156,0.11489362,0.038715192,0.05537725,582576.4241,1,19,1,376.8220215,346.6493225,0,0,,,1433604.767,12188816.26,2.76,198.608,419.67
283,,-1,1,1,1,1,1,2713022,453,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.48821718,45.95217053,281,0.001777141,0,7.016663431,175.7253871,2889435.064,3.077887934,0.162149625,2,0.89,5.1,180000,1,0,453.3970857,0.100000001,0.182742942,0.03202091,2889435.064,3,92,3,388.671814,383.4300537,0,0,,,1433405.363,12170104.7,7.017,175.725,453.397
278,1033298,1,-1,-1,-1,-1,-1,95458,454,LAKE,LAKE,LAKE,-78.5340646,45.91839435,276,0.000557899,0,4.975305261,195.9659962,616675.8235,1.456274824,0.103492832,2,0.41,4.4,100000,1,0,417.7747773,0.112211984,0.040909266,0.049273296,616675.8235,3,92,1,387.7391052,383.518158,0,0,,,1430298.821,12166116.7,4.975,195.966,417.775
804,,-1,1,1,1,1,1,10272612,455,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.88151463,46.03685575,799,0.004265327,3527.361494,4.731078175,159.929869,10272612.01,89.83894871,1.227560945,0,0,0,0,0,0,261.2534104,0.10357143,155.6912945,0.050427072,3052979484,4,172,2,194.9325409,179.8871918,0,0,,,1479305.055,12183652.5,4.731,159.93,261.253
361,1033116,1,-1,-1,-1,-1,-1,169302,456,LAKE,LAKE,LAKE,-78.64881904,45.93437084,360,0.008948917,0,5.12156468,201.0206759,3417561.292,3.338701171,0.170259281,2,0.78,4.6,170000,1,0,402.0924383,0.100000001,0.215025569,0.067323492,3417561.292,1,26,1,354.288269,332.1537476,0,0,,,1421219.711,12167330.75,5.122,201.021,402.092
795,,-1,1,1,1,1,1,4672451,457,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.64636082,45.85675838,791,0.00892346,0,6.775000849,177.3909645,4811859.133,5.834575501,0.237996091,2,0.65,4.7,140000,1,0,252.3660367,0.106024098,0.656679616,0.067209372,10815534.72,1,58,1,189.9646301,164.6815033,0,0,,,1499359.351,12165511.2,6.775,177.391,252.366
378,,-1,1,1,1,1,1,868970,458,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.40929654,45.88346712,377,0.001505707,0,3.799610938,165.3375419,1052703.585,1.887025737,0.120901297,2,0.64,3.5,180000,1,0,417.6842219,0.113559325,0.068689547,0.028823172,1052703.585,2,105,1,351.9833679,348.6786804,0,0,,,1440153.602,12163046.14,3.8,165.338,417.684
133,1034436,1,-1,-1,-1,-1,-1,104604,459,LAKE,LAKE,LAKE,-78.97767661,45.80702373,125,0.001195315,0,4.494711391,179.4953187,834094.7324,1.685757583,0.112990346,2,0.33,3.2,100000,1,0,462.5488678,0.112500003,0.054818261,0.025727095,834094.7324,2,68,1,420.4602661,384.7315369,0,0,,,1397208.377,12150805.88,4.495,179.495,462.549
204,1034867,1,-1,-1,-1,-1,-1,138298,460,LAKE,LAKE,LAKE,-78.55330944,45.76418911,200,0.000429443,0,2.872593927,154.9458399,2221337.35,2.709685406,0.150215791,2,0.4,2.9,140000,1,0,455.5587324,0.078181819,0.141635706,0.025,2221337.35,1,11,1,399.3837891,397.7198792,0,0,,,1430201.428,12148158.38,2.873,154.946,455.559
279,1032404,1,-1,-1,-1,-1,-1,209878,461,LAKE,LAKE,LAKE,-78.4815283,45.99837267,284,0.003323972,0,4.694009113,157.4943773,1657951.931,45.28472162,0.813832984,1,1.17,5.6,210000,1,0,355.1988388,0.112162165,39.55837215,0.043801845,742532176.7,3,92,8,334.471344,329.9430542,0,0,,,1433578.464,12175215.52,4.694,157.494,355.199
261,,-1,1,1,1,1,1,9099311,462,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.4710743,45.81733097,263,0.002053597,0,5.283017103,186.7448062,9836026.808,16.17429979,0.438792867,1,4.33,5.9,730000,1,0,429.1151848,0.11666667,5.046450107,0.033250579,88702150.42,2,85,3,392.5355225,389.960907,0,0,,,1436134.221,12155265.67,5.283,186.745,429.115
218,,-1,1,1,1,1,1,2608761,463,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.64347771,45.71353968,215,0.000303523,0,4.692234262,173.097303,3037041.334,3.153096108,0.164515413,2,2.48,5.8,430000,1,0,459.9713451,0.100000001,0.191782698,0.025,3037041.334,2,73,1,399.3646851,396.9332581,0,0,,,1423677.9,12142738.82,4.692,173.097,459.971
138,,-1,1,1,1,1,1,5557413,464,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.78340561,45.86768271,139,0.0013369,0,4.219126193,186.8659864,6528199.685,10.56420737,0.339833679,1,5.44,5.6,970000,1,0,433.0932502,0.100000001,2.152825567,0.026312165,36825944.03,1,8,2,413.4620667,410.8655396,0,0,,,1411463.09,12158907.77,4.219,186.866,433.093
209,,-1,1,1,1,1,1,9177042,465,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.77177781,45.66733084,208,0.009959622,0,3.821575135,177.7215428,12507145.9,7.189250701,0.269758069,2,25.46,7.7,3320000,1,0,445.01831,0.115384618,0.997016313,0.070919699,16641105.14,1,12,1,402.0899658,397.6426086,0,0,,,1414159.223,12136876.98,3.822,177.722,445.018
406,1033077,1,-1,-1,-1,-1,-1,729096,466,LAKE,LAKE,LAKE,-78.76399364,45.94046354,404,0.000440129,0,5.123818282,188.1702356,5835618.682,4.554361741,0.205126032,2,4.46,6.1,730000,1,0,432.974691,0.113716817,0.400119808,0.025,6486647.597,2,109,1,333.7697144,330.1021729,0,0,,,1411874.619,12166867.26,5.124,188.17,432.975
241,,-1,1,1,1,1,1,27812152,467,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.6023589,45.82706848,244,0.000590695,0,5.501156017,186.8592034,35319525.27,10.82909464,0.344920936,1,95.36,12.7,7490000,1,1,425.9678657,0.084400001,2.262139094,0.033029717,38757038.52,1,15,1,394.3126526,391.6075745,0,,La Muir,,1425842.214,12155449.24,5.501,186.859,425.968
60,,-1,1,1,1,1,1,815832,468,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.94873552,45.67563161,55,0.002020816,90,5.148036264,162.4739841,815832.3343,7.581061385,0.278485299,0,0,0,0,0,0,459.2427503,0.150000006,1.108651461,0.031780246,18567156.54,1,2,1,442.4509888,442.4509888,0,0,,,1400337.511,12136540.75,5.148,162.474,459.243
52,,-1,1,1,1,1,1,5435234,469,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.87964571,45.69458392,54,0.000945625,0,5.412282773,201.0873222,5718261.193,13.8823608,0.40035224,1,1.41,5,280000,1,0,457.0450324,0.114814818,3.717591461,0.030099002,64710628.33,1,2,5,435.2374878,433.3629761,0,0,,,1405568.726,12139065.78,5.412,201.087,457.045
306,,-1,1,1,1,1,1,16374139,470,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.16407028,45.86595641,488,0.013260418,4848.333138,4.469368027,178.7632328,16374138.97,9.319701338,0.315213975,0,0,0,0,0,0,387.5808498,0.100000001,1.675479032,0.082337863,28432224.91,1,20,1,378.0327454,313.7418213,0,0,,,1459268.996,12162759.31,4.469,178.763,387.581
339,,-1,1,1,1,1,1,3869868,471,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.09483027,45.80518714,334,0.01057754,2523.577097,6.04076748,153.5905033,3869868.41,8.742147355,0.303343812,0,0,0,0,0,0,395.5183724,0.100000001,1.474250393,0.073288006,24915543.35,1,24,3,365.8057861,339.1125488,0,0,,,1465228.226,12156528.73,6.041,153.591,395.518
203,1034634,1,-1,-1,-1,-1,-1,121360,472,LAKE,LAKE,LAKE,-78.575566,45.78869366,220,0.000429443,0,2.440028585,183.2580707,443210.8949,3.359567092,0.170896929,2,0.29,2.4,120000,1,0,405.4263116,0.078181819,0.217721664,0.025,3461788.182,1,11,1,399.3837891,397.7198792,0,0,,,1428382.821,12151427.99,2.44,183.258,405.426
326,8767,1,-1,-1,-1,-1,-1,25509424,473,LAKE,LAKE,LAKE,-78.25293136,45.86078807,333,0.000854145,0,3.614687707,186.6487878,77791544.33,31.48459247,0.654369595,1,496.04,19.5,25450000,1,0,395.1473626,0.097758203,8.111885611,0.028158447,350700383.9,3,101,1,375.3009644,369.0748596,0,0,Lavieille,,1452550.007,12161266.94,3.615,186.649,395.147
74,1034936,1,-1,-1,-1,-1,-1,355972,474,LAKE,LAKE,LAKE,-79.00027979,45.75821279,72,0.001369903,0,5.230938662,205.9695523,2738553.389,7.256404996,0.271267131,2,1.8,5.1,350000,1,0,458.2699633,0.150000006,1.015729426,0.026370134,16963504.19,1,4,1,441.1217651,434.4415283,0,0,,,1395465.346,12145665.42,5.231,205.97,458.27
770,1031452,1,-1,-1,-1,-1,-1,141779,475,LAKE,LAKE,LAKE,-77.87942683,46.08175485,798,0.001784027,0,4.517716793,186.2841935,735172.5786,1.585731247,0.108918592,2,0.59,4.2,140000,1,0,322.6314261,0.10102041,0.048505856,0.032609537,735172.5786,4,171,2,192.2832336,189.1099243,0,0,,,1478966.609,12188726.5,4.518,186.284,322.631
217,,-1,1,1,1,1,1,1463830,476,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.73608996,45.72661938,215,0.000303523,0,6.630673058,181.6637301,1701327.213,2.381200614,0.13900866,2,1.06,4.5,240000,1,0,434.1364905,0.100000001,0.109377245,0.025,1701327.213,2,73,1,399.3646851,396.9332581,0,0,,,1416395.722,12143537.85,6.631,181.664,434.136
462,1031609,1,-1,-1,-1,-1,-1,196875,477,LAKE,LAKE,LAKE,-78.45250546,46.06748741,460,0.001719858,0,4.779449408,172.3649726,918488.5249,1.766351997,0.116201201,2,0.97,5,200000,1,0,409.44336,0.100000001,0.060185173,0.029565978,918488.5249,1,36,1,319.719574,319.719574,0,0,,,1435142.404,12183016.65,4.779,172.365,409.443
887,1032580,1,-1,-1,-1,-1,-1,882009,478,LAKE,LAKE,LAKE,-77.70215372,45.99124749,888,0.001088906,0,5.417996971,173.6403971,18026176.15,91.43475553,1.240597927,1,5.67,6.4,880000,1,0,218.8115348,0.106172842,161.2714992,0.025488163,3165957427,4,181,2,156.0892334,152.8142548,0,0,,,1493756.19,12180765.61,5.418,173.64,218.812
554,1033643,1,-1,-1,-1,-1,-1,646263,479,LAKE,LAKE,LAKE,-77.94367225,45.87681662,556,0.002294863,0,8.272096241,212.6487152,9004791.976,10.34979484,0.335678334,1,5.43,8.4,650000,1,0,330.1138583,0.102941178,2.066324329,0.034438145,35300051.93,1,43,3,259.8673401,252.8019409,0,0,,,1477050.881,12165929.52,8.272,212.649,330.114
287,,-1,1,1,1,1,1,35215,480,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-78.53546794,45.95692467,281,0.015172123,151.321471,7.016804862,215.1446523,35215.287,44.66794542,0.807164127,0,0,0,0,0,0,395.9600686,0.100000001,38.48814328,0.09354596,721811545.3,3,92,2,385.8136597,383.5177917,0,0,,,1429725.769,12170295.77,7.017,215.145,395.96
201,1034584,1,-1,-1,-1,-1,-1,402129,481,LAKE,LAKE,LAKE,-78.58050241,45.79532937,203,0.000429443,0,5.213973822,169.4054225,3018577.287,3.143793025,0.164224003,2,1.9,4.7,400000,1,0,423.5161557,0.078181819,0.190652673,0.025,3018577.287,1,11,1,399.3837891,397.7198792,0,0,,,1427550.807,12152319.51,5.214,169.405,423.516
785,,-1,1,1,1,1,1,4784989,482,Landuse_Land_HRU,Veg_Land_HRU,Soil_Land_HRU,-77.76084437,45.9763194,786,0.005080013,0,2.950370235,156.1733583,4908642.213,3.978958303,0.189158516,2,0.29,2.4,120000,1,0,240.290841,0.100000001,0.305403341,0.050732481,4908642.213,1,56,1,197.4618835,184.1081238,0,0,,,1489267.666,12177841.98,2.95,156.173,240.291
